,area_type,availability,size,total_sqft,bath,balcony,price,Electronic City,Hebbal,Kanakpura Road,Marathahalli,Raja Rajeshwari Nagar,Sarjapur  Road,Thanisandra,Uttarahalli,Whitefield,Yelahanka
309,1,1,3,1850.0,3.0,3.0,150.0,0,0,0,0,0,0,0,0,0,0
310,1,1,2,1438.0,2.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0
311,1,1,3,1560.0,3.0,3.0,115.0,0,0,0,0,0,0,0,0,0,0
312,1,0,2,1350.0,2.0,1.0,55.55,0,0,0,0,0,0,0,0,0,1
313,1,1,3,1550.0,3.0,3.0,67.0,0,0,1,0,0,0,0,0,0,0
314,1,0,2,1140.0,2.0,2.0,46.5,0,0,0,0,0,0,0,0,0,0
315,3,1,5,1200.0,5.0,2.0,180.0,0,0,0,0,0,0,0,0,0,0
316,1,0,2,850.0,2.0,2.0,27.0,0,0,0,0,0,0,0,0,0,0
317,1,1,2,1280.0,2.0,2.0,75.0,0,0,0,0,0,0,0,0,1,0
318,2,1,2,1170.0,2.0,2.0,52.0,0,0,0,0,0,0,0,0,0,0
319,1,1,2,1113.0,2.0,1.0,51.0,0,0,0,0,0,0,0,0,0,0
320,1,1,2,1385.0,2.0,1.0,83.09,0,0,0,0,0,0,0,0,0,0
321,1,0,2,1128.0,2.0,1.0,65.0,1,0,0,0,0,0,0,0,0,0
322,3,1,2,1200.0,2.0,2.0,128.0,0,0,0,1,0,0,0,0,0,0
323,3,1,4,1200.0,4.0,3.0,165.0,0,0,0,0,0,0,0,0,0,0
324,1,1,3,2390.0,3.0,2.0,415.0,0,0,0,0,0,0,0,0,0,0
325,3,1,4,2400.0,4.0,1.0,400.0,0,0,0,0,0,0,0,0,0,0
326,1,1,3,1464.0,3.0,2.0,56.0,0,0,0,0,0,0,0,0,0,0
327,1,1,2,1200.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
328,1,1,2,1200.0,2.0,2.0,52.0,0,0,0,0,0,0,0,0,0,0
329,1,1,3,1150.0,2.0,1.0,55.0,0,0,0,0,0,0,0,0,0,0
330,2,1,3,1645.0,3.0,2.0,95.0,0,0,0,0,0,0,0,0,0,0
331,1,0,2,1000.0,2.0,1.0,67.0,0,0,0,0,0,1,0,0,0,0
332,3,1,4,2650.0,4.0,2.0,198.0,0,0,0,0,0,0,0,0,0,0
333,1,1,2,1192.0,2.0,2.0,74.0,0,0,0,0,0,0,0,0,0,0
334,1,1,3,2135.0,3.0,2.0,215.0,0,0,0,0,0,0,0,0,0,0
335,1,0,2,1173.0,2.0,1.0,58.0,0,0,0,0,0,0,0,0,1,0
336,2,1,2,1020.0,2.0,2.0,45.0,0,0,0,0,0,0,0,1,0,0
338,1,1,3,1600.0,3.0,3.0,64.0,0,0,0,0,0,0,0,0,0,0
339,3,0,2,1200.0,2.0,0.0,79.0,0,0,0,0,0,0,0,0,0,0
340,4,1,2,1230.0,2.0,3.0,48.0,0,0,0,0,0,0,0,0,0,0
341,1,1,2,1250.0,2.0,2.0,40.0,0,0,0,0,0,0,0,0,0,0
342,1,1,2,1325.0,2.0,2.0,76.0,0,0,0,0,0,0,0,0,0,0
343,2,1,3,1850.0,3.0,1.0,150.0,0,0,0,0,0,0,0,0,0,0
344,1,0,1,525.0,2.0,2.0,21.53,0,0,1,0,0,0,0,0,0,0
345,1,1,2,1200.0,2.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
346,3,1,3,1350.0,2.0,0.0,140.0,0,0,0,0,0,0,0,0,0,0
347,1,0,3,1260.0,3.0,1.0,49.36,0,0,0,0,0,0,0,0,0,0
348,1,1,3,1800.0,3.0,0.0,150.0,0,0,0,0,0,0,0,0,0,0
349,3,0,3,11.0,3.0,2.0,74.0,0,0,0,0,0,0,0,0,0,0
350,2,1,2,1100.0,2.0,1.0,43.25,0,0,0,0,0,0,0,0,0,0
351,1,1,2,1508.0,2.0,1.0,77.0,0,0,0,0,0,0,0,0,0,0
352,4,1,3,1592.0,3.0,2.0,75.0,0,0,0,0,0,0,0,0,0,0
353,1,1,2,1388.0,2.0,3.0,57.0,0,0,0,0,0,0,0,0,0,0
354,1,0,1,630.0,1.0,1.0,28.35,0,0,0,0,0,0,0,0,0,0
355,3,1,3,2000.0,3.0,2.0,365.0,0,0,0,0,0,0,0,0,0,0
356,1,1,3,1762.0,3.0,1.0,125.0,0,0,0,0,0,0,0,0,0,0
357,1,0,2,950.0,2.0,2.0,50.0,0,0,0,0,0,0,0,0,0,0
358,1,1,4,3252.0,5.0,3.0,335.0,0,0,0,0,0,0,0,0,0,0
359,1,0,2,1116.0,2.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0
360,1,1,2,1308.0,2.0,2.0,89.04,0,0,0,0,0,0,0,0,0,0
361,1,1,3,1200.0,3.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0
362,3,1,4,1500.0,4.0,2.0,230.0,0,0,0,0,0,0,0,0,0,0
363,2,1,1,500.0,1.0,1.0,18.5,0,0,0,0,0,0,0,0,0,0
364,1,1,2,1075.0,2.0,1.0,52.0,0,0,0,0,0,0,0,0,0,0
365,1,0,1,530.0,1.0,0.0,11.66,0,0,0,0,0,0,0,0,0,0
366,2,1,2,1205.0,2.0,3.0,66.0,0,0,0,0,0,0,0,0,0,0
367,1,1,2,1075.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
368,2,1,2,930.0,2.0,2.0,39.0,0,0,0,0,0,0,0,0,0,0
369,1,1,2,1380.0,2.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
370,1,1,4,2483.0,5.0,2.0,212.0,0,1,0,0,0,0,0,0,0,0
371,2,1,2,1166.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
372,1,1,2,1050.0,2.0,1.0,65.0,0,0,0,0,0,0,0,0,0,0
373,1,0,3,2023.71,3.0,2.0,275.0,0,0,0,0,0,0,0,0,0,0
374,1,1,2,1200.0,2.0,2.0,46.8,0,0,0,0,0,0,0,0,0,0
375,1,1,3,1600.0,2.0,1.0,108.0,0,0,0,0,0,0,0,0,0,0
376,1,1,3,1935.0,3.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0
377,1,0,1,451.0,1.0,0.0,29.9,0,0,0,0,0,0,0,0,0,0
378,1,1,3,1800.0,3.0,2.0,95.0,1,0,0,0,0,0,0,0,0,0
379,1,0,3,1400.0,3.0,0.0,77.0,0,0,0,0,0,0,0,0,0,0
380,1,1,3,1801.0,3.0,2.0,115.0,0,0,0,0,0,0,0,0,0,0
381,2,1,2,1451.0,2.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
382,3,0,2,1200.0,1.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0
383,1,1,2,1160.0,2.0,2.0,44.0,0,0,0,0,0,0,0,0,0,0
384,2,1,2,1000.0,2.0,1.0,25.0,0,0,0,0,0,0,0,0,0,0
385,1,1,2,950.0,2.0,1.0,40.0,0,0,1,0,0,0,0,0,0,0
386,2,0,3,1629.0,3.0,2.0,79.0,0,0,0,0,0,0,0,0,0,0
387,2,1,3,1580.0,2.0,0.0,134.0,0,0,0,0,0,0,0,0,0,0
388,1,0,3,1826.0,3.0,2.0,121.0,0,0,0,0,0,0,0,0,0,0
389,2,1,2,1245.0,2.0,1.0,94.0,0,0,0,0,0,0,0,0,0,0
390,1,1,2,1145.0,2.0,2.0,45.79,0,0,0,0,1,0,0,0,0,0
391,1,1,2,825.0,2.0,1.0,33.0,0,0,0,0,0,0,0,0,0,0
392,1,0,3,1693.0,3.0,3.0,108.0,0,0,0,0,0,0,0,0,0,0
393,1,1,2,1113.27,2.0,2.0,53.0,0,0,0,0,0,0,0,0,0,0
394,2,1,2,1460.0,2.0,1.0,58.0,0,0,0,0,0,0,0,0,0,0
395,2,1,2,1050.0,2.0,1.0,32.0,0,0,0,0,0,0,0,0,0,0
396,2,1,2,1260.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
397,1,1,6,700.0,3.0,2.0,120.0,0,0,0,0,0,0,0,0,0,0
398,2,1,2,1656.0,2.0,1.0,120.0,0,0,0,0,0,0,0,0,0,0
399,1,1,3,1208.0,3.0,1.0,45.0,0,0,0,0,0,0,0,0,0,0
400,1,1,3,1910.0,3.0,2.0,161.0,0,0,0,0,0,0,0,0,1,0
401,1,1,4,3252.0,4.0,1.0,230.0,0,0,0,0,0,0,0,0,1,0
402,3,1,2,1200.0,2.0,1.0,65.0,0,0,0,0,0,0,0,0,0,0
403,1,1,4,1200.0,4.0,1.0,175.0,0,0,0,0,0,0,0,0,0,0
404,1,1,2,1175.0,2.0,1.0,82.0,0,0,0,0,0,0,0,0,0,0
405,3,1,2,1000.0,2.0,0.0,165.0,0,0,0,0,0,0,0,0,0,0
406,3,1,4,1200.0,2.0,0.0,125.0,0,0,0,0,0,0,0,0,0,0
407,1,1,3,2390.0,3.0,2.0,410.0,0,0,0,0,0,0,0,0,0,0
408,1,0,7,12000.0,6.0,3.0,2200.0,0,0,0,0,0,0,0,0,0,0
409,3,1,2,550.0,1.0,1.0,62.0,0,0,0,0,0,0,0,0,0,0
411,1,1,2,1185.0,2.0,2.0,38.0,0,0,0,0,0,0,0,0,0,0
412,1,1,2,750.0,2.0,1.0,38.0,0,0,0,0,0,0,0,0,0,0
413,3,1,6,1200.0,7.0,3.0,250.0,0,0,0,0,0,0,0,0,0,0
414,1,1,3,1550.0,3.0,3.0,64.5,0,0,1,0,0,0,0,0,0,0
415,2,1,3,1760.0,3.0,2.0,88.0,0,0,0,0,0,0,0,0,0,0
416,1,1,2,1125.0,2.0,2.0,62.0,0,0,0,0,0,0,0,0,0,0
417,3,1,3,1350.0,3.0,2.0,150.0,0,0,0,0,0,0,0,0,0,0
418,3,0,2,1000.0,2.0,1.0,55.0,0,0,0,0,0,0,0,0,0,0
419,2,0,2,1090.0,2.0,2.0,31.48,0,0,0,0,0,0,0,0,0,0
420,3,1,2,1200.0,2.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0
421,1,1,3,1991.0,4.0,2.0,103.0,0,0,0,0,0,0,0,0,0,0
422,1,0,2,1060.0,2.0,1.0,26.5,0,0,0,0,0,0,0,0,0,0
423,1,1,2,1105.0,2.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0
424,2,1,2,985.0,2.0,2.0,67.0,0,0,0,0,0,0,0,0,0,0
425,3,1,6,1533.0,5.0,3.0,85.0,0,0,0,0,0,0,0,0,0,0
426,1,0,3,1590.0,3.0,2.0,79.0,0,0,0,0,0,0,0,0,0,0
427,1,1,2,1120.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
428,1,1,2,1069.0,2.0,1.0,55.0,0,0,0,0,0,0,0,0,0,0
429,1,1,3,1933.0,3.0,2.0,140.0,0,0,0,1,0,0,0,0,0,0
430,2,0,2,1194.0,2.0,0.0,69.0,0,0,0,0,0,0,0,0,0,0
431,1,1,2,1150.0,2.0,3.0,69.0,0,0,0,0,0,0,0,0,0,0
432,1,1,2,1240.0,2.0,2.0,47.12,0,0,0,0,0,0,0,0,0,0
433,1,1,2,1419.0,2.0,2.0,48.1,0,0,0,0,1,0,0,0,0,0
434,3,1,8,1200.0,8.0,2.0,250.0,0,0,0,0,0,0,0,0,0,0
435,1,1,3,2150.0,4.0,2.0,240.0,0,0,0,0,0,0,0,0,0,0
436,1,1,3,1450.0,3.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
437,1,0,3,1630.0,3.0,2.0,68.29,0,0,0,0,0,0,0,0,0,0
438,1,1,2,708.0,1.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
439,3,1,3,1000.0,4.0,3.0,110.0,0,0,0,0,0,0,0,0,0,0
440,3,1,4,11890.0,4.0,3.0,700.0,0,0,0,0,0,0,0,0,1,0
441,1,1,2,1250.0,2.0,1.0,76.0,0,0,0,0,0,0,0,0,0,0
442,1,1,3,1400.0,2.0,1.0,95.0,0,0,0,0,0,0,0,0,0,0
443,1,1,3,1670.0,2.0,3.0,57.0,0,0,0,0,0,1,0,0,0,0
444,1,1,3,1750.0,3.0,2.0,100.0,0,0,0,0,0,0,0,0,0,0
445,1,1,2,1404.0,2.0,1.0,71.0,0,0,0,0,0,0,0,0,0,0
446,1,1,3,1715.0,2.0,2.0,95.0,0,0,0,0,0,0,0,0,0,0
447,2,0,1,630.0,1.0,1.0,34.65,1,0,0,0,0,0,0,0,0,0
448,1,1,3,1752.12,3.0,2.0,135.0,0,0,0,0,0,0,0,0,0,0
449,1,1,3,1650.0,3.0,2.0,78.0,0,0,0,0,0,0,0,0,0,0
450,1,1,2,1295.0,2.0,1.0,55.47,0,0,0,0,1,0,0,0,0,0
451,3,1,3,1800.0,3.0,2.0,252.0,0,0,0,0,0,0,0,0,0,0
452,1,0,2,1346.0,2.0,1.0,74.03,0,0,0,0,0,1,0,0,0,0
453,3,1,4,1200.0,4.0,2.0,200.0,0,0,0,0,0,0,0,0,0,0
454,1,1,2,1150.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
455,2,1,4,3309.0,4.0,3.0,325.0,0,0,0,0,0,0,0,0,0,0
456,1,0,3,1190.0,2.0,2.0,30.35,0,0,0,0,0,0,0,0,0,0
457,1,1,3,1620.0,3.0,2.0,98.0,0,0,0,0,0,0,0,0,0,0
458,1,0,2,950.0,2.0,1.0,46.96,0,0,0,1,0,0,0,0,0,0
459,1,1,11,5000.0,9.0,3.0,360.0,0,0,0,0,0,0,0,0,0,0
460,1,1,3,2450.0,3.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0
461,1,0,3,1220.0,2.0,1.0,35.23,0,0,0,0,0,0,0,0,0,0
462,1,1,2,850.0,2.0,1.0,30.0,0,0,0,0,0,0,0,0,0,0
463,2,1,2,1020.0,2.0,2.0,63.0,0,0,0,0,0,0,0,0,0,0
464,2,1,2,1100.0,2.0,2.0,50.0,0,0,0,0,0,0,0,0,0,0
465,1,1,2,1150.0,2.0,2.0,126.0,0,0,0,0,0,0,0,0,0,0
466,1,0,3,1760.0,2.0,2.0,130.0,0,1,0,0,0,0,0,0,0,0
467,1,1,3,1800.0,3.0,3.0,110.0,0,0,0,0,0,0,0,0,0,0
468,1,1,2,1070.0,2.0,1.0,54.0,0,0,0,0,0,0,0,0,0,0
469,3,1,4,1500.0,4.0,2.0,220.0,0,0,0,0,0,0,0,0,0,0
470,3,1,2,1440.0,2.0,0.0,95.0,0,0,0,0,0,0,0,0,0,0
471,1,1,2,900.0,2.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
472,2,1,4,1200.0,4.0,1.0,230.0,0,0,0,0,0,0,0,0,0,0
473,1,0,2,1130.0,2.0,1.0,42.16,0,0,0,0,0,0,0,0,1,0
474,1,1,2,1320.0,2.0,1.0,165.0,0,0,0,0,0,0,0,0,0,0
475,1,0,2,1270.0,2.0,1.0,98.0,0,0,0,0,0,0,0,0,0,0
476,2,1,2,1200.0,2.0,1.0,62.0,0,0,0,0,0,0,0,0,0,0
477,1,1,4,4800.0,4.0,2.0,235.0,0,0,0,0,0,0,0,0,0,0
478,1,1,2,1200.0,2.0,1.0,74.0,0,0,0,0,0,0,0,0,0,0
479,1,1,2,929.0,2.0,0.0,50.17,0,0,0,0,0,0,0,0,0,0
480,2,1,4,1150.0,4.0,2.0,260.0,0,0,0,0,0,0,0,0,0,0
481,3,1,4,1125.0,4.0,3.0,180.0,0,0,0,0,0,0,0,0,0,0
482,3,1,5,500.0,3.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
483,3,1,5,1200.0,5.0,2.0,190.0,0,0,0,0,0,0,0,0,0,0
484,1,1,3,1464.0,3.0,2.0,56.0,0,0,0,0,0,0,0,0,0,0
485,1,1,4,3600.0,4.0,3.0,400.0,0,0,0,0,0,0,0,0,0,0
486,3,1,4,2000.0,4.0,2.0,99.0,0,0,0,0,0,0,0,0,0,0
487,1,1,2,1208.0,2.0,1.0,49.0,0,0,0,0,0,0,0,0,0,0
488,1,1,2,1130.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
489,1,1,3,1753.0,3.0,2.0,120.0,0,0,0,0,0,0,0,0,0,0
491,3,1,3,600.0,3.0,2.0,58.0,0,0,0,0,0,0,0,0,0,0
492,1,0,2,1196.0,2.0,2.0,94.42,0,0,0,0,0,0,0,0,0,0
493,2,1,2,1150.0,3.0,3.0,52.5,0,0,0,0,0,0,0,0,0,0
494,1,0,2,1128.0,2.0,1.0,63.0,1,0,0,0,0,0,0,0,0,0
495,1,1,2,1000.0,2.0,1.0,53.0,0,0,0,0,0,0,0,0,0,0
496,1,1,2,1035.0,2.0,1.0,45.0,0,0,0,0,0,0,0,0,0,1
497,2,1,2,950.0,2.0,1.0,32.0,0,0,0,0,0,0,0,0,0,0
498,1,1,3,1075.0,2.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0
499,1,1,2,1040.0,2.0,1.0,48.5,0,0,0,0,0,0,0,0,1,0
500,3,0,2,720.0,2.0,1.0,45.0,0,0,0,0,0,0,0,0,0,0
501,1,1,3,1511.0,3.0,1.0,95.0,0,0,0,0,0,0,0,0,0,0
502,2,1,3,1300.0,3.0,1.0,58.0,0,0,0,0,0,0,0,0,0,0
503,1,0,3,1545.0,3.0,1.0,68.75,0,0,0,0,0,0,0,0,0,0
504,2,1,1,375.0,2.0,0.0,26.0,0,0,0,0,0,0,0,0,0,0
505,1,1,2,1062.0,2.0,3.0,38.0,0,0,0,0,0,0,0,0,0,0
506,1,1,2,1115.0,2.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
507,1,1,2,1000.0,2.0,1.0,35.0,0,0,0,0,0,0,0,0,0,0
508,1,0,2,883.0,2.0,1.0,45.0,0,0,0,0,0,0,0,0,0,0
509,1,0,2,1195.0,2.0,1.0,70.0,0,0,0,0,0,1,0,0,0,0
510,3,1,4,1200.0,3.0,1.0,165.0,0,0,0,0,0,0,0,0,0,0
511,2,1,1,700.0,1.0,0.0,41.0,0,0,0,0,0,0,0,0,0,0
512,1,1,2,1246.0,2.0,1.0,67.0,0,0,0,0,0,0,0,0,0,0
513,3,1,4,660.0,4.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
514,3,1,4,8500.0,4.0,2.0,145.0,0,0,0,0,0,0,0,0,0,0
515,1,1,4,1600.0,4.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0
516,1,0,4,2805.0,5.0,3.0,154.0,0,0,0,0,0,0,0,0,0,0
517,1,1,3,1584.0,3.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
518,3,1,4,3000.0,5.0,1.0,275.0,0,0,0,0,0,0,0,0,0,0
519,2,1,3,1175.0,2.0,2.0,48.0,0,0,0,0,0,0,0,0,0,0
520,2,0,3,1595.0,3.0,2.0,115.0,0,0,0,0,0,0,0,0,0,0
521,1,1,2,1353.0,2.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0
522,1,0,3,1599.0,3.0,2.0,125.0,1,0,0,0,0,0,0,0,0,0
523,1,1,2,1150.0,2.0,1.0,70.0,0,0,0,0,0,0,0,0,1,0
525,1,1,2,1155.0,2.0,2.0,42.74,0,0,0,0,0,0,0,0,0,0
526,2,1,1,1200.0,2.0,0.0,85.0,0,0,0,0,0,0,0,0,0,0
527,1,0,2,1000.0,2.0,1.0,25.0,0,0,0,0,0,0,0,0,0,0
528,1,1,4,3000.0,4.0,2.0,120.0,0,0,0,0,0,0,1,0,0,0
529,2,1,3,1867.0,3.0,1.0,160.0,0,0,0,0,0,0,0,0,0,0
530,1,0,2,1251.0,2.0,1.0,47.0,0,0,0,0,0,0,0,0,0,0
531,1,0,2,1028.0,2.0,1.0,45.5,0,0,0,0,0,0,0,0,0,0
532,1,1,2,1222.0,2.0,2.0,45.0,0,0,0,0,0,0,0,0,0,0
533,1,1,3,1170.0,2.0,1.0,66.0,0,0,0,0,0,0,0,0,0,0
534,1,1,3,2400.0,4.0,1.0,245.0,0,1,0,0,0,0,0,0,0,0
535,1,1,3,1385.0,2.0,2.0,48.48,0,0,0,0,0,0,0,0,0,0
536,1,1,2,1372.0,2.0,1.0,68.0,0,0,0,0,0,0,0,0,0,0
537,1,1,3,1282.0,2.0,2.0,49.0,0,0,0,0,0,0,0,0,0,0
538,1,1,9,5000.0,9.0,3.0,210.0,0,0,0,0,0,0,0,0,0,0
539,2,1,5,3000.0,3.0,1.0,528.0,0,0,0,0,0,0,0,0,0,0
540,1,1,2,1135.0,2.0,1.0,39.73,0,0,1,0,0,0,0,0,0,0
541,2,0,3,1768.0,3.0,2.0,101.0,0,0,0,0,0,0,0,0,1,0
542,2,1,3,1325.0,2.0,1.0,90.0,0,0,0,0,0,0,0,0,0,0
543,1,0,3,1599.0,3.0,2.0,99.0,1,0,0,0,0,0,0,0,0,0
544,3,0,3,1500.0,3.0,1.0,61.95,0,0,0,0,0,0,0,0,1,0
545,3,1,3,2610.0,3.0,0.0,499.0,0,0,0,0,0,0,0,0,0,0
546,1,1,2,1286.0,2.0,2.0,63.0,0,0,0,0,0,0,0,1,0,0
547,2,1,5,2845.0,5.0,1.0,140.0,0,0,0,0,0,0,0,0,0,0
548,1,1,3,1600.0,2.0,2.0,50.0,0,0,0,0,0,0,0,0,0,0
549,1,0,2,1317.5,2.0,0.0,63.77,0,0,0,0,0,0,0,0,0,0
551,1,0,2,1102.0,2.0,2.0,53.67,0,0,0,0,0,0,0,0,0,0
552,1,1,2,1350.0,2.0,2.0,54.0,0,0,0,0,0,0,0,0,0,1
553,1,1,3,1200.0,2.0,2.0,42.0,0,0,0,0,0,0,0,0,0,0
554,3,1,6,1300.0,6.0,0.0,145.0,0,0,0,0,0,0,0,0,0,0
555,3,1,2,1800.0,1.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0
556,2,1,2,950.0,2.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
557,1,0,1,525.0,1.0,1.0,27.25,0,0,1,0,0,0,0,0,0,0
558,2,1,2,656.0,2.0,1.0,25.0,0,0,0,0,0,0,0,0,0,0
559,3,1,4,1780.0,4.0,3.0,175.0,0,0,0,1,0,0,0,0,0,0
560,1,1,2,1056.0,2.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0
561,1,0,1,595.0,1.0,1.0,33.32,0,0,0,0,0,0,0,0,0,0
562,2,1,2,1080.0,2.0,2.0,50.0,0,0,0,0,0,0,0,0,0,0
563,1,0,3,2225.0,3.0,1.0,160.0,0,0,0,0,0,0,0,0,0,0
564,1,0,2,1126.0,2.0,1.0,28.15,0,0,0,0,0,0,0,0,0,0
565,1,1,3,1490.0,3.0,1.0,84.0,0,0,0,0,0,0,0,0,0,0
566,3,1,4,2000.0,4.0,1.0,300.0,0,0,0,0,0,0,0,0,0,0
567,1,1,3,1550.0,3.0,3.0,100.0,0,0,0,0,0,1,0,0,0,0
569,2,1,2,1160.0,2.0,1.0,55.0,0,0,0,0,0,0,0,0,0,0
570,2,1,4,4144.0,4.0,3.0,315.0,0,0,0,0,0,0,0,0,1,0
571,1,1,3,2100.0,3.0,2.0,125.0,0,0,0,0,0,1,0,0,0,0
572,1,1,2,1404.0,2.0,1.0,69.3,0,0,0,0,0,0,0,0,0,0
573,3,1,4,2230.0,4.0,3.0,225.0,0,0,0,0,0,1,0,0,0,0
574,1,1,3,1544.0,3.0,2.0,120.0,0,0,0,0,0,0,0,0,0,0
575,1,0,3,1305.0,2.0,1.0,58.7,0,0,0,0,0,0,0,0,0,0
576,1,1,2,1230.0,2.0,2.0,80.0,0,0,0,1,0,0,0,0,0,0
577,3,1,2,1200.0,2.0,0.0,65.0,0,0,0,0,0,0,0,0,0,0
578,1,1,3,1460.0,3.0,1.0,73.0,0,0,0,0,0,0,0,0,0,0
580,2,1,2,967.0,2.0,3.0,45.0,0,0,0,0,0,0,0,0,0,0
581,2,1,1,540.0,1.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0
582,1,0,1,715.0,1.0,2.0,46.0,0,0,0,0,0,0,0,0,0,0
583,1,1,3,2500.0,3.0,2.0,313.0,0,0,0,0,0,0,0,0,1,0
584,1,1,3,1578.0,3.0,1.0,180.0,0,0,0,0,0,0,0,0,0,0
585,1,1,2,1020.0,2.0,1.0,48.95,0,0,0,0,0,0,0,0,0,0
586,1,1,2,1020.0,2.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
587,1,1,2,1253.0,2.0,1.0,102.0,0,0,0,0,0,0,0,0,0,0
588,1,1,2,1180.0,2.0,2.0,42.0,0,0,0,0,0,0,0,0,0,0
589,1,1,2,961.0,2.0,2.0,38.0,0,0,0,0,0,0,0,0,0,0
590,2,1,3,1419.0,3.0,3.0,75.0,0,0,0,0,0,0,0,0,0,0
591,1,1,3,1709.0,3.0,2.0,150.0,0,0,0,0,0,0,0,0,0,0
592,3,1,2,1600.0,2.0,0.0,115.0,0,0,0,0,0,0,0,0,0,0
593,1,0,1,416.0,1.0,1.0,18.5,0,0,0,0,0,0,0,0,0,0
594,4,1,2,1100.0,2.0,2.0,98.0,0,0,0,0,0,0,0,0,0,0
595,1,1,3,1430.0,2.0,1.0,65.0,0,0,0,0,0,0,0,0,0,0
596,1,1,2,1260.0,2.0,2.0,45.0,0,0,0,0,0,0,0,0,0,0
597,2,1,3,1630.0,3.0,2.0,85.0,0,0,0,0,0,0,0,0,0,0
598,1,0,3,1249.0,3.0,2.0,44.71,0,0,0,0,0,1,0,0,0,0
599,1,1,3,1450.0,2.0,3.0,85.0,0,0,0,0,0,0,0,0,0,0
600,1,0,3,2791.0,3.0,1.0,223.0,0,0,0,0,0,0,0,0,0,0
601,1,1,1,600.0,1.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0
602,2,1,1,834.0,1.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
603,3,1,3,1125.0,4.0,1.0,70.0,0,0,0,0,0,0,0,0,0,0
604,1,1,3,2060.0,3.0,2.0,140.0,0,0,0,0,0,0,0,0,0,0
605,1,0,7,12000.0,7.0,3.0,2200.0,0,0,0,0,0,0,0,0,0,0
606,2,1,2,891.0,2.0,1.0,25.0,0,0,0,0,0,0,0,0,0,0
607,1,1,2,1133.0,2.0,1.0,49.07,0,0,0,0,1,0,0,0,0,0
608,2,1,3,1075.0,2.0,1.0,37.0,0,0,0,0,0,0,0,0,0,0
609,1,0,4,3000.0,5.0,2.0,260.0,0,0,0,0,0,0,0,0,0,0
610,3,1,4,2440.0,5.0,2.0,425.0,0,0,0,0,0,0,0,0,0,0
611,2,1,2,1200.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
612,1,1,2,1075.0,2.0,2.0,45.8,0,0,0,0,0,0,1,0,0,0
613,1,1,2,1140.0,2.0,2.0,40.0,0,0,0,0,0,0,0,0,0,0
614,3,1,5,940.0,4.0,2.0,150.0,0,0,0,0,0,0,0,0,0,0
615,3,1,6,2160.0,5.0,1.0,250.0,0,0,0,0,0,0,0,0,0,0
616,1,1,2,1090.0,2.0,1.0,42.0,0,0,0,0,1,0,0,0,0,0
617,2,1,4,1500.0,4.0,1.0,70.0,0,0,0,0,0,0,0,0,0,0
618,1,1,4,4104.0,4.0,2.0,360.0,0,0,0,0,0,0,0,0,1,0
619,1,1,3,1790.0,3.0,2.0,100.0,0,0,0,0,0,0,0,0,1,0
620,1,0,3,1920.0,3.0,2.0,134.0,0,1,0,0,0,0,0,0,0,0
621,2,1,2,1374.0,2.0,2.0,95.0,0,0,0,0,0,0,0,0,0,0
622,4,1,3,1445.0,3.0,2.0,95.0,0,0,0,0,0,0,0,0,0,0
623,1,0,1,711.0,1.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0
624,1,1,3,1500.0,3.0,3.0,95.0,0,0,0,0,0,0,0,0,0,0
